imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,poster_path,wiki_link,imdb_rating,imdb_votes,story,summary,tagline,actors,wins_nominations,release_date
tt2171454,Zila Ghaziabad,Zila Ghaziabad,0,2013,142,Action|Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Zilla_Ghaziabad.jpg/220px-Zilla_Ghaziabad.jpg,https://en.wikipedia.org/wiki/Zilla_Ghaziabad,3.5,1187,NA,NA,NA,NA,NA,NA
tt2063745,Kya Dilli Kya Lahore,Kya Dilli Kya Lahore,0,2014,98,Drama|History|War,https://upload.wikimedia.org/wikipedia/en/9/9f/Kya_dilli_kya_lahore_the_movie.jpg,https://en.wikipedia.org/wiki/Kya_Dilli_Kya_Lahore,7.4,1761,NA,NA,NA,NA,NA,NA
tt2402131,Kismet Love Paisa Dilli,Kismet Love Paisa Dilli,0,2012,129,Adventure|Comedy|Crime,NA,https://en.wikipedia.org/wiki/Kismet_Love_Paisa_Dilli,4.2,532,Film is set in one winter night in Delhi where a middle class  Delhi university guy falls in love with a girl anchoring a fashion show. In process of wooing her someone plants a sting operation tape in his pocket. This sting operation has a minister talking of buying and selling MLAs and media heads from his Swiss bank accounts. Unknown to this he is chased by corrupt cops and good guys to get that tape back. Soon he gets to know of tape with him and it's high relevance. How this university student who always talked against corruption like any layman  now gets bribed himself by the big offer thrown by Minster's man constitutes the edge of the seat climax of story.,Film is set in one winter night in Delhi where a middle class  Delhi university guy falls in love with a girl anchoring a fashion show. In process of wooing her someone plants a sting ...,NA,Vivek Oberoi|Mallika Sherawat|Neha Dhupia|Anshuman Jha|,2 wins,5 October 2012 (India)
tt5743888,Julie 2,Julie 2,0,2017,159,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Raai_Laxmi%27s-Julie_2_poster.jpg/220px-Raai_Laxmi%27s-Julie_2_poster.jpg,https://en.wikipedia.org/wiki/Julie_2,2.5,250,A simple girl rises to be a big star  but the story of her success is not without its dark side.,A simple girl rises to be a big star  but the story of her success is not without its dark side.,Bold... beautiful... blessed.,Nishikant Kamat|Raai Laxmi|Rati Agnihotri|Ravi Kishan|Pankaj Tripathi|,NA,24 November 2017 (India)
tt4535650,Dilwale,Dilwale,0,2015,158,Action|Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Dilwale.jpg/220px-Dilwale.jpg,https://en.wikipedia.org/wiki/Dilwale_(2015_film),5.2,29502,Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,The siblings of two estranged lovers fall for each other  unaware of the violent past that drove them apart.,NA,Shah Rukh Khan|Kajol|Varun Dhawan|Kriti Sanon|Boman Irani|Varun Sharma|Johnny Lever|Mukesh Tiwari|Pankaj Tripathi|Sanjay Mishra|Chetna Pande|Vinod Khanna|Kabir Bedi|,6 wins & 7 nominations,18 December 2015 (USA)
tt4900716,Kapoor & Sons,Kapoor & Sons,0,2016,132,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Kapoor_%26_Sons_poster.jpg/220px-Kapoor_%26_Sons_poster.jpg,https://en.wikipedia.org/wiki/Kapoor_%26_Sons,7.7,20586,A story revolving around a dysfunctional family of 2 brothers who visit their family and discover that their parents marriage is on the verge of collapse the family is undergoing a financial crunch and much more as the drama unfolds.,A story revolving around a dysfunctional family of 2 brothers who visit their family and discover that their parents marriage is on the verge of collapse the family is undergoing a financial crunch and much more as the drama unfolds.,(Since 1921),Sidharth Malhotra|Fawad Khan|Alia Bhatt|Rajat Kapoor|Rishi Kapoor|Anahita Oberoi|Vikram Kapadia|Pradeep Pradhan|Fahim Shaikh|Niti Apurva Patel|Aalekh Kapoor|Sukant Goel|Ratna Pathak Shah|Aditya Gunavanthe|,15 wins & 16 nominations,18 March 2016 (USA)
tt2912578,Ankur Arora Murder Case,Ankur Arora Murder Case,0,2013,129,Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Ankur_Arora_Murder_Case_Movie_Poster.jpg/220px-Ankur_Arora_Murder_Case_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Ankur_Arora_Murder_Case,6.5,1406,NA,NA,NA,NA,NA,NA
tt2338151,PK,PK,0,2014,153,Comedy|Drama|Fantasy,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/PK_poster.jpg/220px-PK_poster.jpg,https://en.wikipedia.org/wiki/PK_(film),8.1,143605,NA,NA,NA,NA,NA,NA
tt8504014,Good Newwz,Good Newwz,0,2019,\N,Comedy|Drama|Romance,NA,https://en.wikipedia.org/wiki/Good_Newwz,NA,NA,It is an upcoming Indian romantic comedy film starring Akshay Kumar  Kiara Advani  Kareena Kapoor Khan and Diljit Dosanjh in lead roles.,It is an upcoming Indian romantic comedy film starring Akshay Kumar  Kiara Advani  Kareena Kapoor Khan and Diljit Dosanjh in lead roles.,NA,Akshay Kumar|Kareena Kapoor|Kiara Advani|Tisca Chopra|Gulshan Grover|Diljit Dosanjh|Tanmay Dhanania|Anjana Sukhani|Yukta Mookhey|Auritra Ghosh|Preeti Kochar|,NA,NA
tt5240748,Brahman Naman,Brahman Naman,0,2016,95,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Brahman_Naman_poster.jpg/220px-Brahman_Naman_poster.jpg,https://en.wikipedia.org/wiki/Brahman_Naman,5.6,1575,A champion college quizzing team try to win the all-India finals and lose their virginities.,A champion college quizzing team try to win the all-India finals and lose their virginities.,NA,Shashank Arora|Tanmay Dhanania|Chaitanya Varad|Vaishwath Shankar|Sindhu Sreenivasa Murthy|Subholina Sen|Anula Navlekar|Sid Mallya|Denzil Smith|Biswa Kalyan Rath|Shataf Figar|Kartik Iyer|Anisa Butt|Amrusha Palchaudhuri|,2 nominations,7 July 2016 (USA)
tt4760900,The World It Is,Aisa Yeh Jahaan,0,2015,120,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Aisa_Yeh_Jahaan_-_Poster.jpg/220px-Aisa_Yeh_Jahaan_-_Poster.jpg,https://en.wikipedia.org/wiki/Aisa_Yeh_Jahaan,7,42,The film is set in Mumbai. It depicts the relationship between a husband and wife  the ever growing human detachment with nature and people's attitude towards the physiology of a child's growth which is portrayed in a lighthearted yet satirical fashion.Rajib  works for a multinational company and is far apart in terms of his nature from his wife  Ananya  who is a receptionist at a private firm. On the other hand  Kuhi  their three year old daughter  and Pakhi  the domestic help of the house  share a relationship based on innocence and pure emotions. Pakhi takes good care of Kuhi when Rajib and Ananya are away at work during the day.The whole family plans a vacation to their hometown in Assam. There  Kuhi gets to know Nalia Kai  the helper of the house  who introduces her to a new world record a world of trees  birds  greenery  paddy fields and the environment at large. There she realizes the difference between the concrete world of Mumbai and the natural environment of her father's ...,During a vacation with her parents  away from her concrete urban existence  a young girl learns to appreciate the joys of connecting with nature.,NA,Yashpal Sharma|Ira Dubey|Tinnu Anand|Palash Sen|,2 nominations,24 July 2015 (India)
tt2438764,Rajjo,Rajjo,0,2013,123,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Rajjo_poster.jpg/220px-Rajjo_poster.jpg,https://en.wikipedia.org/wiki/Rajjo,2.8,283,NA,NA,NA,NA,NA,NA
tt3447364,Detective Byomkesh Bakshy!,Detective Byomkesh Bakshy!,0,2015,139,Action|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Detective_Byomkesh_Bakshi_poster.jpg/220px-Detective_Byomkesh_Bakshi_poster.jpg,https://en.wikipedia.org/wiki/Detective_Byomkesh_Bakshy,7.6,14674,CALCUTTA 1943 A WAR - A MYSTERY - and A DETECTIVE Detective Byomkesh Bakshy is based on the early exploits of India's first true-blue detective  created by Bengali bestseller writer Saradindu Bandyopadhyay. Directed by Dibakar Banerjee  the film is set in the Second World War torn Calcutta during the 1940s and follows the first adventure of Byomkesh Bakshy (Sushant Singh Rajput)  fresh out of college  as he pits himself against an evil genius who is out to destroy the world. Using his wits against the most villainous arch criminal the world has seen  in a world of murder  international political intrigue and seduction.,While investigating the disappearance of a chemist  a detective uncovers a larger conspiracy to unsettle Calcutta.,Expect The Unexpected,Sushant Singh Rajput|Anand Tiwari|Neeraj Kabi|Divya Menon|Swastika Mukherjee|Meiyang Chang|Mark Bennington|Taka Higuchi|Shivam|Kaushik Ghosh|Anindya Pulak Banerjee|Arindol Bagchi|Peter Wong|Pradipto Kumar Chakraborty|,NA,3 April 2015 (USA)
tt6352548,Poster Boys,Poster Boys,0,2017,128,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Poster_Boys_poster.jpg/220px-Poster_Boys_poster.jpg,https://en.wikipedia.org/wiki/Poster_Boys_(film),5.5,1272,Three strangers Jagaavar Chaudhary a retired military officer  Vinay Sharma a school teacher and Arjun Singh a recovery agent are unknown to each other. Jagaavar Chaudhary's sister's engagement gets can celled  Vinay Sharma's wife threatens to divorce him and Arjun Singh's father in law to be disapproves of him for the hand of his daughter Riya. The reason is unknown to the three until they come across a poster promoting vasectomy which has them promoting vasectomy without their knowledge.,Life of three men comes in trouble when their photos appear on advertisement for sterilization.,NA,Sunny Deol|Bobby Deol|Shreyas Talpade|Randheer Rai|,NA,8 September 2017 (USA)
tt6080746,Raag Desh,Raag Desh,0,2017,135,Action|Drama|History,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Raag_Desh_-_Poster.jpg/220px-Raag_Desh_-_Poster.jpg,https://en.wikipedia.org/wiki/Raagdesh,8.3,341,A period film based on the historic 1945 Indian National Army Red Fort Trials.,A period film based on the historic 1945 Indian National Army Red Fort Trials.,NA,Kunal Kapoor|Amit Sadh|Mohit Marwah|Kenneth Desai|Mrudula Murali|Kanwaljit Singh|Kenny Basumatary|Vijay Varma|R. Bhakti Klein|,NA,28 July 2017 (India)
tt5632164,Veerappan,Veerappan,0,2016,125,Action|Biography|Crime,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Veerappan_%282016_film%29.jpg/220px-Veerappan_%282016_film%29.jpg,https://en.wikipedia.org/wiki/Veerappan_(2016_film),5.3,590,Koose Muniswamy Veerappan commonly known only as Veerappan was a notorious Indian brigand and dacoit in India. He was active for nearly 30 years in the scrub lands and forests in the states of Karnataka  Kerala and Tamil Nadu. 184 people (97 of them are police officials & forest officers)  900 elephants were killed by Veerappan.,Officer Kannan leads a group of police officers to track down the bandit  Veerappan.,NA,Sachiin Joshi|Sandeep Bharadwaj|Usha Jadhav|Nissar Khan|,NA,27 May 2016 (India)
tt3859980,Mohenjo Daro,Mohenjo Daro,0,2016,155,Action|Adventure|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Mohenjo_Daro_Poster.jpg/220px-Mohenjo_Daro_Poster.jpg,https://en.wikipedia.org/wiki/Mohenjo_Daro_(film),5.7,9764,In 2016 BC Sarman is a farmer in Amri and wants to trade in Mohenjo Daro to.Durjan Sarman 's uncle protests against it but cant stop Sarman going Mohenjo Daro  Durjan tells him to be careful as the city is harsh and selfish.Sarman reaches Mohenjo Daro and feels that somehow the place is connected to him The city is ruled by evil Maham and his son Moonja Sarman saves Chaani from being stamped by horses and they both start liking each other but Chaani is about to marry Moonja on their wedding day a major fight happens between Sarman and Moonja Maham challenges Sarman to take up a fight against Bakar-Zokhar Sarman proposes Maham that if he wins Chaani should be his will Sarman win Chaani and what is Sarman 's connection with Mohenjo Daro.,In 2016 BC  a kind farmer leads an uprising in the city of Mohenjo Daro.,NA,Hrithik Roshan|Pooja Hegde|Kabir Bedi|Arunoday Singh|Suhasini Mulay|Nitish Bharadwaj|Kishori Shahane|Sharad Kelkar|Manish Chaudhary|Narendra Jha|Shaji Chaudhary|Tufail Khan Rigoo|Diganta Hazarika|Naina Trivedi|,4 nominations,12 August 2016 (USA)
tt2357926,Ramaiya Vastavaiya,Ramaiya Vastavaiya,0,2013,148,Action|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Ramaiya_Vastavaiya.jpg/220px-Ramaiya_Vastavaiya.jpg,https://en.wikipedia.org/wiki/Ramaiya_Vasta_Vaiya,5.6,3118,NA,NA,NA,NA,NA,NA
tt7485048,Super 30,Super 30,0,2019,154,Biography|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Super_30_The_Film.jpg/220px-Super_30_The_Film.jpg,https://en.wikipedia.org/wiki/Super_30_(film),8.2,13972,Anand Kumar  a Mathematics genius from a modest family in Bihar who is made to believe that only a King's son can become a king is on a mission to prove that even the poor man can create some of the world's most genius minds. He starts a training program named 'Super 30' to help 30 IIT aspirants crack the entrance test and make them highly successful professionals.,Based on life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.,Inspired by the Life of Anand Kumar & His Students,Hrithik Roshan|Mrunal Thakur|Nandish Singh|Virendra Saxena|Sadhana Singh|Aditya Srivastava|Sanket Deshpande|Pankaj Tripathi|Vaibhav Gupta|Ali Haji|Rajesh Sharma|Deepali Kumar|Chittaranjan Giri|Ganesh Kumar|,NA,12 July 2019 (USA)
tt4635372,Masaan,Masaan,0,2015,109,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Masaan_poster.jpg/220px-Masaan_poster.jpg,https://en.wikipedia.org/wiki/Fly_Away_Solo,8.1,19904,Four lives intersect along the Ganges: a low caste boy hopelessly in love  a daughter ridden with guilt of a sexual encounter ending in a tragedy  a hapless father with fading morality  and a spirited child yearning for a family  long to escape the moral constructs of a small-town.,Four lives intersect along the Ganges: a low caste boy hopelessly in love  a daughter ridden with guilt of a sexual encounter ending in a tragedy  a hapless father with fading morality  and...,Paths of grieve intersect on the Ganges River.,Richa Chadha|Sanjay Mishra|Vicky Kaushal|Pankaj Tripathi|Vineet Kumar|Bhagwan Tiwari|Bhupesh Singh|Satya Kam Anand|Saurabh Chadhary|,20 wins & 5 nominations,24 July 2015 (India)
tt2759338,Dassehra,Dassehra,0,2018,131,Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Dassehra_Official_Poster.jpg/220px-Dassehra_Official_Poster.jpg,https://en.wikipedia.org/wiki/Dassehra_(film),3.8,253,It's a story of an honest police officer who is trapped under adverse circumstances. It's is a political thriller driven by crime and politics. The film revolves around the background of a politically volatile state  which shows a politician mafia network  a place of serious crimes  cunning politicians  miserable criminals.,It's a story of an honest police officer who is trapped under adverse circumstances. It's is a political thriller driven by crime and politics. The film revolves around the background of a ...,NA,Neil Nitin Mukesh|Tina Desai|Manish Vatssalya|Govind Namdev|Ashwini Kalsekar|Murli Sharma|Shubhangi Gokhale|Scarlett Mellish Wilson|Pankaj Jha|Nisa Deys|Pooja Welling|,NA,26 October 2018 (India)
tt2208248,Machhli Jal Ki Rani Hai,Machhli Jal Ki Rani Hai,0,2014,120,Horror,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg/220px-Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Machhli_Jal_Ki_Rani_Hai,2.7,136,NA,NA,NA,NA,NA,NA
tt1841542,Chillar Party,Chillar Party,0,2011,135,Comedy|Drama|Family,https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/Chillarparty2.jpg/220px-Chillarparty2.jpg,https://en.wikipedia.org/wiki/Chillar_Party,7.4,6255,When an employee of Mumbai's Chandan Nagar leaves  he is replaced by a youth  Fatka  who has a stray dog  Bhidu (a.k.a. Buddy). There is no accommodation provided for this homeless orphan  so he and his pet decide to make an abandoned antique car their new home. There is some resentment from the children of the building  but Fatka gets accepted in the cricket team after he demonstrates his bowling capabilities. A chance visit by a politician  Shashikant Bhide  results in enforcement of new municipal legislation to capture all stray dogs  and the children decide to oppose it. Their attempt to secure 31 signatures from residents turns out to be in vain  and they decide to launch a unique protest. Shashikant puts pressure on Chandan Nagar's Secretary  Tandon  as well as launches his own campaign to enforce the legislation and ensure Bhidu's capture.,A gang of innocent but feisty kids who lead carefree lives in Chandan Nagar colony takes on the big bad world of politics when one of their friend's life is endangered.,NA,Aarav Khanna|Chinmay Chandraunshuh|Divji Handa|Irfan Khan|Naman Jain|Rohan Grover|Sanath Menon|Vedant Desai|Raakesh Maudgal|Visshesh Tiwari|Shriya Sharma|Raju|Ajay Kumar|Sonamoni Jayant Gadekar|,3 wins,8 July 2011 (India)
tt5313980,Tere Bin Laden: Dead Or Alive,Tere Bin Laden: Dead Or Alive,0,2016,104,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Tere_bin_laden_%2C_dead_or_alive_theatrical_poster.jpeg/220px-Tere_bin_laden_%2C_dead_or_alive_theatrical_poster.jpeg,https://en.wikipedia.org/wiki/Tere_Bin_Laden:_Dead_or_Alive,4.3,771,A common man who happens to look like Osama Bin Laden is noticed by a man from the American Government and plans to film the capture of Bin Laden. A film director (Manish Paul) helps making the Bin Laden film but their film making is encountered to many problems including the man playing Bin Laden being a complete lunatic. Will the government of the United States be able to show the world how they really caught the man himself?,A Bollywood director is hired by an American talent agent to make a film on Osama bin Laden. The plan to use an Osama doppelganger in order to prove his death boomerangs when a Taliban arms dealer hijacks their idea to prove he's alive.,A million-dollar fake,Parthaa Akerkar|Krishna Bansal|Vikrant Chaturvedi|Iman Crosson|Sugandha Garg|Kunal Gupta|Noel Jacobson|Rohan Khatri|Sikander Kher|Birbal Khosla|Vaibhav Mathur|Piyush Mishra|Jiten Mukhi|Bachan Pachehra|,NA,26 February 2016 (USA)
tt9319812,Hum chaar,Hum chaar,0,2019,143,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Hum_Chaar_poster.jpg/220px-Hum_Chaar_poster.jpg,https://en.wikipedia.org/wiki/Hum_Chaar,5.6,183,The story of the film revolves around four college friends went their own direction in life  but remained inseparable from each other.,The story of the film revolves around four college friends went their own direction in life  but remained inseparable from each other.,NA,Prit Kamani|Simran Sharma|Anshuman Malhotra|Tushar Pandey|Vibha Anand|Jatin Goswami|Jagat Rawat|Sonal Jha|Shailesh Datar|Jayshankar Tripathi|Alok Pandey|Sushant Mohindru|Shahnawaz Pradhan|Amit Kumar Jha|,NA,15 February 2019 (India)
tt4434004,Udta Punjab,Udta Punjab,0,2016,148,Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Udta_Punjab.jpg/220px-Udta_Punjab.jpg,https://en.wikipedia.org/wiki/Udta_Punjab,7.8,23995,What on earth can a rock star  a migrant laborer  a doctor and a cop possibly have in common? Simple  Punjab! 4 lives  1 connection - 'Udta Punjab' takes you on a trip like never before. Shahid Kapoor  Kareena Kapoor  Alia Bhatt and Diljit Dosanjh play characters from different walks of life  fighting the menace of drugs in their own way. The film journeys into the artificial highs and the real lows that they face while treading the paths fraught with mortal dangers. But above all  Udta Punjab is about the famed Punjabi spirit  that despite being fully down  has the audacity of looking you in the eye and saying - Drugs di maa di!,A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.,NA,Shahid Kapoor|Alia Bhatt|Kareena Kapoor|Diljit Dosanjh|Satish Kaushik|Manav Vij|Vansh Bhardwaj|Suhail Nayyar|Prabhjyot Singh|Rajesh Kumar Sharma|Kamal Tiwari|Mahabir Bhullar|Suvinder Vicky|Dilawar Sidhu|,11 wins & 19 nominations,17 June 2016 (USA)
tt6405126,Simran,Simran,0,2017,124,Crime|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Simran_Poster.jpg/220px-Simran_Poster.jpg,https://en.wikipedia.org/wiki/Simran_(film),5.3,2681,A socially criticized girl who is financially cornered  becomes an outlaw to dodge the situation.,A socially criticized girl who is financially cornered  becomes an outlaw to dodge the situation.,NA,Kangana Ranaut|Sohum Shah|Esha Tewari|Jason Louder|Aneesha Joshi|Mark Justice|Rupinder Nagra|Catherine Dyer|James Cole|Robin Dyke|Alexander Garganera|Timothy Ryan Hickernell|Manda Lee|Yajhayra Maria|,1 nomination,15 September 2017 (USA)
